56600.57561	0.656076	0.001228
56600.57631	0.661441	0.001232
56600.577	0.659604	0.001228
56600.5777	0.659651	0.001226
56600.57839	0.660264	0.001233
56600.57909	0.65924	0.00123
56600.57978	0.661985	0.001239
56600.58048	0.663065	0.001233
56600.58117	0.660863	0.001233
56600.58186	0.661221	0.00123
56600.58256	0.660909	0.001233
56600.58325	0.66283	0.001234
56600.58395	0.662485	0.00123
56600.58464	0.661072	0.001229
56600.58534	0.656095	0.001212
56600.58603	0.656769	0.001221
56600.58673	0.66237	0.001222
56600.58742	0.65976	0.001229
56600.58811	0.655289	0.001209
56600.58881	0.660923	0.001225
56600.5895	0.661908	0.001234
56600.5902	0.663063	0.001233
56600.59089	0.656496	0.001218
56600.59159	0.664127	0.001231
56600.59228	0.66243	0.001232
56600.59298	0.662766	0.001234
56600.59367	0.663299	0.001224
56600.59436	0.663566	0.001226
56600.59506	0.663405	0.00123
56600.59575	0.662221	0.001233
56600.59645	0.661034	0.001225
56600.59714	0.659031	0.001222
56600.59784	0.664686	0.001233
56600.59853	0.66605	0.001236
56600.59923	0.655929	0.001213
56600.59992	0.666035	0.00123
56600.60061	0.662409	0.001229
56600.60131	0.655621	0.001214
56600.602	0.662087	0.001226
56600.6027	0.662307	0.001231
56600.60339	0.658532	0.001219
56600.60409	0.661234	0.001227
56600.60478	0.656828	0.001224
56600.60548	0.662113	0.001224
56600.60617	0.658015	0.001224
56600.60686	0.667538	0.001236
56600.60756	0.656517	0.001216
56600.61173	0.659172	0.001216
56600.61242	0.656984	0.001214
56600.61311	0.658372	0.001241
56600.61381	0.661536	0.001225
56600.6145	0.657547	0.001211
56600.6152	0.666012	0.00123
56600.61589	0.660819	0.001223
56600.61659	0.658163	0.001215
56600.61728	0.658146	0.001215
56600.61798	0.65751	0.001215
56600.61867	0.657416	0.001216
56600.61936	0.660036	0.001223
56600.62006	0.651147	0.001201
56600.62075	0.660793	0.001216
56600.62145	0.658944	0.001211
56600.62214	0.659239	0.001219
